LEAID	CENSUSID	FIPST	FIPSCO	CMSA	NAME	STNAME	STABBR	SCHLEV	YEAR	CCDNF	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	Z32 - TOTAL SALARIES	Z33
103120	1.5061E+12	1	121	0	SYLACAUGA CTY SCH DIST	Alabama	AL	3	95	1	12133000	916000	7607000	3610000	11391000	7279000	5046000
103150	1.5061E+12	1	121	0	TALLADEGA CITY SCH DIST	Alabama	AL	3	95	1	16324000	1926000	11121000	3277000	15429000	10235000	7217000
103180	1.5061E+12	1	121	0	TALLADEGA CO SCH DIST	Alabama	AL	3	95	1	35390000	3792000	23750000	7848000	35278000	21818000	14338000
103210	1.5062E+12	1	123	0	TALLAPOOSA CO SCH DIST	Alabama	AL	3	95	1	13973000	1355000	9805000	2813000	13395000	8733000	6621000
103240	1.5026E+12	1	51	5240	TALLASSEE CTY SCH DIST	Alabama	AL	3	95	1	6520000	593000	4609000	1318000	5778000	3887000	2858000
103270	1.5037E+12	1	73	1000	TARRANT CITY SCH DIST	Alabama	AL	3	95	1	7828000	561000	4854000	2413000	10585000	4822000	3421000
103300	1.50137E+12	1	25	0	THOMASVILLE CTY SCH DIST	Alabama	AL	3	95	1	6398000	621000	4755000	1022000	6272000	3948000	2988000
103330	1.5055E+12	1	109	0	TROY CITY SCH DIST	Alabama	AL	3	95	1	10228000	1259000	6359000	2610000	10123000	6519000	4672000
103360	1.5063E+12	1	125	8600	TUSCALOOSA CITY SCH DIST	Alabama	AL	3	95	1	56718000	5438000	32003000	19277000	54455000	34566000	24210000
103390	1.5063E+12	1	125	8600	TUSCALOOSA CO SCH DIST	Alabama	AL	3	95	1	65611000	5339000	46387000	13885000	62856000	41914000	30479000
103420	1.5017E+12	1	33	2650	TUSCUMBIA CITY SCH DIST	Alabama	AL	3	95	1	7811000	1103000	4608000	2100000	7519000	4816000	3324000
103430	1.50378E+12	1	73	1000	VESTAVIA HILLS CTY SCH DIST	Alabama	AL	3	95	1	21707000	377000	11057000	10273000	21656000	12961000	9310000
103450	1.5064E+12	1	127	1000	WALKER CO SCH DIST	Alabama	AL	3	95	1	43033000	4838000	27723000	10472000	42168000	26458000	18105000
103480	1.5065E+12	1	129	0	WASHINGTON CO SCH DIST	Alabama	AL	3	95	1	16095000	1745000	11015000	3335000	16298000	11086000	7502000
103510	1.5066E+12	1	131	0	WILCOX CO SCH DIST	Alabama	AL	3	95	1	13808000	2739000	8911000	2158000	13596000	8456000	5472000
103540	1.5047E+12	1	93	0	WINFIELD CTY SCH DIST	Alabama	AL	3	95	1	5808000	531000	3967000	1310000	5121000	3402000	2537000
103580	1.5067E+12	1	133	0	WINSTON CO SCH DIST	Alabama	AL	3	95	1	12833000	970000	9197000	2666000	12183000	8075000	5334000
200001	2E+12	2		0	LOWER KUSKOKWIM REAA	Alaska	AK	3	95	1	53710000	9354000	41685000	2671000	54949000	26980000	15319000
200002	2E+12	2		0	ADAK REAA	Alaska	AK	6	95	1	2593000	2396000	0	197000	1726000	790000	0
200003	2E+12	2		0	LOWER YUKON REAA	Alaska	AK	3	95	1	24492000	7993000	14664000	1835000	26083000	12493000	7448000
200004	2E+12	2		0	YUPIIT SCHOOLS	Alaska	AK	3	95	1	6409000	1982000	4010000	417000	7146000	3422000	1546000
200005	2E+12	2		0	KASHUNAMIUT SCHOOL DISTRICT	Alaska	AK	3	95	1	3462000	1070000	2220000	172000	3580000	1668000	836000
200007	2.1024E+12	2	13	0	ALEUTIANS EAST BORO SCHOOL DIST	Alaska	AK	3	95	1	6360000	1641000	3639000	1080000	7053000	3012000	1799000
200010	2E+12	2		0	ALEUTIAN REGION SCHOOL DISTRICT	Alaska	AK	3	95	1	728000	142000	564000	22000	721000	225000	132000
200020	2E+12	2		0	BERING STRAIT REAA	Alaska	AK	3	95	1	30802000	7605000	20735000	2462000	31800000	13592000	7647000
200030	2.1004E+12	2	60	0	BRISTOL BAY BORO SCH DIST	Alaska	AK	3	95	1	3803000	744000	1815000	1244000	3950000	2009000	1210000
200050	2E+12	2		0	ALASKA GATEWAY REAA	Alaska	AK	3	95	1	10231000	1216000	8615000	400000	11051000	3746000	2179000
200060	2.202E+12	2	261	0	CORDOVA CITY SCH DIST	Alaska	AK	3	95	1	4027000	227000	2845000	955000	3922000	2551000	1720000
200070	2E+12	2		0	COPPER RIVER REAA	Alaska	AK	3	95	1	8885000	303000	8232000	350000	9473000	3399000	2073000
200090	2.2016E+12	2	201	0	CRAIG CITY SCH DIST	Alaska	AK	3	95	1	4283000	421000	3051000	811000	4124000	1857000	1197000
200100	2E+12	2		0	DELTA-GREELY REAA	Alaska	AK	3	95	1	8491000	1443000	6735000	313000	8998000	4956000	2933000
200120	2.2005E+12	2	70	0	DILLINGHAM CITY SCH DIST	Alaska	AK	3	95	1	6631000	1078000	3861000	1692000	6725000	3299000	2305000
200130	2.2023E+12	2	290	0	GALENA CITY SCH DIST	Alaska	AK	3	95	1	2386000	564000	1678000	144000	2588000	1163000	628000
200150	2.101E+12	2	130	0	KETCHIKAN-GATEWAY BORO SCHOOL DI	Alaska	AK	3	95	1	18775000	744000	10534000	7497000	19624000	11860000	7626000
200180	2.2002E+12	2	20	380	ANCHORAGE SCH DIST	Alaska	AK	3	95	1	335193000	27511000	220592000	87090000	386331000	205328000	111751000
200210	2.2008E+12	2	110	0	JUNEAU BOROUGH SCHOOL DISTRICT	Alaska	AK	3	95	1	43196000	1598000	25229000	16369000	47467000	27267000	15300000
200240	2.2017E+12	2	220	0	SITKA BOROUGH SCHOOLS	Alaska	AK	3	95	1	13744000	896000	7776000	5072000	13823000	7483000	4763000
200270	2.1007E+12	2	100	0	HAINES BOROUGH SCH DIST	Alaska	AK	3	95	1	3876000	148000	2197000	1531000	3743000	2088000	1294000
200300	2.2018E+12	2	232	0	HOONAH CITY SCHOOL DIST	Alaska	AK	3	95	1	4477000	1665000	2045000	767000	3575000	1920000	1006000
200330	2.2016E+12	2	201	0	HYDABURG CITY SCH DIST	Alaska	AK	3	95	1	1549000	156000	1132000	261000	1486000	777000	528000
200360	2.2022E+12	2	280	0	KAKE CITY SCHOOL DIST	Alaska	AK	3	95	1	3785000	688000	2655000	442000	3571000	1199000	718000
200390	2.1009E+12	2	122	0	KENAI PENINSULA BORO SCHOOL DIST	Alaska	AK	3	95	1	90866000	3010000	50513000	37343000	90930000	48963000	29520000
200450	2.2016E+12	2	201	0	KLAWOCK CITY SCHOOL DIST	Alaska	AK	3	95	1	2662000	503000	1709000	450000	2747000	1482000	929000
200480	2.1012E+12	2	150	0	KODIAK ISLAND BORO SCHOOL DIST	Alaska	AK	3	95	1	21268000	3313000	13891000	4064000	23172000	13925000	8642000
200485	2.1025E+12	2	164	0	LAKE AND PENINSULA BORO SCHOOLS	Alaska	AK	3	95	1	12075000	1909000	7117000	3049000	12335000	5058000	2487000
200510	2.1013E+12	2	170	0	MATANUSKA SUSITNA BORO SCH DIST	Alaska	AK	3	95	1	90405000	3075000	66100000	21230000	99576000	56320000	32610000
200520	2E+12	2		0	IDITAROD REAA	Alaska	AK	3	95	1	6848000	1218000	5266000	364000	6951000	3902000	2122000
200525	2E+12	2		0	ANNETTE ISLAND REAA	Alaska	AK	3	95	1	4750000	2393000	2143000	214000	5152000	2601000	1559000
200540	2.2023E+12	2	290	0	NENANA CITY SCH DIST	Alaska	AK	3	95	1	2133000	88000	1837000	208000	2201000	1296000	853000
200570	2.2014E+12	2	180	0	NOME CITY SCH DIST	Alaska	AK	3	95	1	7817000	713000	5257000	1847000	7837000	4196000	2492000
200600	2.1006E+12	2	90	0	FAIRBANKS N STAR BORO SCHOOL DIS	Alaska	AK	3	95	1	112469000	12962000	69926000	29581000	119621000	70566000	43283000
200610	2.1015E+12	2	185	0	NORTH SLOPE BOROUGH SCHOOLS	Alaska	AK	3	95	1	44810000	4547000	10459000	29804000	46782000	25356000	11473000
200625	2.1011E+12	2	188	0	NORTHWEST ARTIC BORO SCHOOLS	Alaska	AK	3	95	1	24611000	4874000	17562000	2175000	25601000	14353000	8146000
200630	2.2018E+12	2	232	0	PELICAN CITY SCHOOL DIST	Alaska	AK	3	95	1	718000	47000	605000	66000	783000	462000	300000
200660	2.2022E+12	2	280	0	PETERSBURG CITY SCH DIST	Alaska	AK	3	95	1	5517000	269000	3528000	1720000	5862000	3426000	2240000
200670	2E+12	2		0	PRIBILOF ISLANDS REAA	Alaska	AK	3	95	1	3423000	734000	2386000	303000	3722000	1540000	1047000
200680	2.2021E+12	2	270	0	ST MARYS SCHOOL DISTRICT	Alaska	AK	3	95	1	1769000	290000	1392000	87000	1314000	673000	397000
200690	2.2018E+12	2	232	0	SKAGWAY CITY SCHOOL DIST	Alaska	AK	3	95	1	1487000	16000	820000	651000	1557000	858000	590000
200700	2E+12	2		0	SOUTHEAST ISLANDS REAA	Alaska	AK	3	95	1	5722000	1152000	4412000	158000	5282000	2989000	2090000
200710	2E+12	2		0	SOUTHWEST REGION SCHOOLS	Alaska	AK	3	95	1	10232000	2035000	6885000	1312000	11764000	5971000	3340000
200715	2.2023E+12	2	290	0	TANANA CTY SCH DISTRICT	Alaska	AK	3	95	1	1729000	362000	1289000	78000	1921000	844000	505000
200720	2.2001E+12	2	16	0	UNALASKA CITY SCH DIST	Alaska	AK	3	95	1	4380000	113000	2059000	2208000	4831000	2295000	1184000
200730	2E+12	2		0	CHATHAM REAA	Alaska	AK	3	95	1	4186000	1285000	2647000	254000	4010000	2281000	1521000
200760	2E+12	2		0	KUSPUK REAA	Alaska	AK	3	95	1	7844000	1430000	5405000	1009000	7853000	4177000	2448000
200770	2.1026E+12	2	68	0	Denali Borough Sch Dist	Alaska	AK	3	95	1	9262000	157000	7874000	1231000	9555000	4897000	2878000
200775	2E+12	2		0	YUKON FLATS REAA	Alaska	AK	3	95	1	9197000	1509000	5780000	1908000	9317000	3935000	2455000
200780	2.202E+12	2	261	0	VALDEZ CITY SCHOOL DIST	Alaska	AK	3	95	1	9085000	292000	3574000	5219000	9647000	5612000	3013000
200800	2E+12	2		0	CHUGACH REAA	Alaska	AK	3	95	1	1963000	277000	1592000	94000	1867000	941000	516000
200810	2.2022E+12	2	280	0	WRANGELL CITY SCH DIST	Alaska	AK	3	95	1	4271000	182000	2928000	1161000	4788000	2673000	1763000
200840	2.2027E+12	2	282	0	YAKUTAT CITY SCHOOL DIST	Alaska	AK	3	95	1	2089000	206000	1474000	409000	2161000	1107000	674000
200862	2E+12	2		0	YUKON-KOYUKUK REAA	Alaska	AK	3	95	1	11592000	2491000	7089000	2012000	11169000	4935000	3185000
400001	3.5007E+12	4	13	6200	CAVE CREEK UNIFIELD SCH DIST	Arizona	AZ	3	95	1	17861000	429000	2621000	14811000	25941000	5814000	3975000
400003	3.5013E+12	4	25	0	CHINO VALLEY UNIFIED SCH DIST 51	Arizona	AZ	3	95	1	9235000	797000	5080000	3358000	8355000	5146000	3551000
400004	3.5013E+12	4	25	0	CLARKSDALE-JEROME ELEM DT NO 3	Arizona	AZ	1	95	1	1885000	230000	1039000	616000	1872000	1157000	784000
400005	3.5015E+12	4	12	0	SALOME SCHOO DISTRICT 30	Arizona	AZ	1	95	1	829000	96000	193000	540000	772000	497000	324000
400021	3.5008E+12	4	15	0	COLORADO CITY UNIFIED SCH DT 14	Arizona	AZ	3	95	1	4546000	888000	2748000	910000	4383000	3137000	2189000
400022	3.50014E+12	4	1	0	VERNON ELEM SCHOOL DIST 9	Arizona	AZ	1	95	1	569000	44000	258000	267000	482000	228000	124000
400023	3.50094E+12	4	17	0	PINON SCHOOL UNIF SCH DIST 4	Arizona	AZ	1	95	1	17354000	12739000	4139000	476000	17695000	3621000	2245000
400026	3.50094E+12	4	17	0	HEBER OVERGAARD SCHOOL DISTRICT	Arizona	AZ	3	95	1	2974000	264000	1059000	1651000	2730000	1573000	985000
400082	3.50082E+12	4	15	0	COLORADO R UNION HIGH SCH DIST 2	Arizona	AZ	2	95	1	11363000	483000	796000	10084000	8812000	4420000	2699000
400450	3.50075E+12	4	13	6200	AGUA FRIA UNION H S DIST 216	Arizona	AZ	2	95	1	9055000	620000	3100000	5335000	12119000	4906000	2880000
400480	3.5007E+12	4	13	6200	AGUILA SCH DIST 63	Arizona	AZ	1	95	1	1277000	265000	714000	298000	1108000	550000	409000
400520	3.501E+12	4	19	8520	AJO SCH DIST 15 AND 103	Arizona	AZ	3	95	1	2943000	333000	2087000	523000	3503000	1996000	1361000
400600	3.5007E+12	4	13	6200	ALHAMBRA SCH DIST 68	Arizona	AZ	1	95	1	46681000	4531000	22943000	19207000	61398000	27202000	19185000
400630	3.5001E+12	4	1	0	ALPINE SCH DIST 7	Arizona	AZ	1	95	1	356000	1000	86000	269000	322000	156000	92000
400680	3.501E+12	4	19	8520	AMPHITHEATER SCHOOL DIST 10	Arizona	AZ	3	95	1	73929000	4812000	30800000	38317000	76939000	44344000	28436000
400720	3.5014E+12	4	27	9360	ANTELOPE UNION H SCH DIST 50	Arizona	AZ	2	95	1	2416000	207000	1185000	1024000	2909000	1396000	806000
400750	3.5002E+12	4	3	0	APACHE SCH DIST 42	Arizona	AZ	1	95	1	181000	20000	72000	89000	131000	85000	54000
400790	3.5011E+12	4	21	0	APACHE JCT SCHOOL DIST 43	Arizona	AZ	3	95	1	20739000	1661000	11406000	7672000	18928000	12328000	7349000
400840	3.5007E+12	4	13	6200	ARLINGTON SCH DIST 47	Arizona	AZ	1	95	1	911000	84000	0	827000	1198000	530000	332000
400870	3.5002E+12	4	3	0	ASH CREEK SCH DIST 53	Arizona	AZ	1	95	1	608000	31000	310000	267000	548000	314000	157000
400910	3.5013E+12	4	25	0	ASH FORK UNIFIED SCH DIST 31	Arizona	AZ	3	95	1	1636000	108000	240000	1288000	1568000	919000	625000
400960	3.5007E+12	4	13	6200	AVONDALE SCH DIST 44	Arizona	AZ	1	95	1	13142000	1956000	7578000	3608000	12129000	8053000	5460000
401000	3.5013E+12	4	25	0	BAGDAD UNIFIED SCH DIST 20	Arizona	AZ	3	95	1	2815000	26000	61000	2728000	2411000	1664000	1019000
401050	3.5007E+12	4	13	6200	BALSZ SCH DIST 31	Arizona	AZ	1	95	1	14962000	1839000	5069000	8054000	15658000	7853000	5515000
401080	3.50139E+12	4	25	0	BEAVER CREEK SCHOOL DIST 26	Arizona	AZ	1	95	1	1339000	67000	749000	523000	1230000	551000	387000
401110	3.5002E+12	4	3	0	BENSON ELEM DIST 9	Arizona	AZ	1	95	1	3649000	167000	2046000	1436000	3257000	1995000	1305000
401140	3.5002E+12	4	3	0	BENSON UNION H.S. DIST 9	Arizona	AZ	2	95	1	2916000	275000	1159000	1482000	2552000	1369000	786000
401160	3.5015E+12	4	12	0	BICENTENNIAL UNION HIGH SCOOL DI	Arizona	AZ	2	95	1	1224000	131000	38000	1055000	1348000	737000	427000
401180	3.5002E+12	4	3	0	BISBEE SCH DIST 2	Arizona	AZ	3	95	1	6035000	749000	3625000	1661000	6121000	3891000	2415000
401230	3.5006E+12	4	11	0	BLUE SCH DIST 22	Arizona	AZ	1	95	1	59000	1000	38000	20000	67000	30000	25000
401260	3.5005E+12	4	9	0	BONITA SCH DIST 16	Arizona	AZ	1	95	1	635000	15000	454000	166000	601000	340000	229000
401290	3.5015E+12	4	12	0	BOUSE SCHOOL DISTRICT 26	Arizona	AZ	1	95	1	356000	33000	73000	250000	364000	280000	213000
401330	3.5002E+12	4	3	0	BOWIE SCH DIST 14	Arizona	AZ	3	95	1	1101000	27000	302000	772000	1013000	654000	395000
401380	3.5007E+12	4	13	6200	BUCKEYE SCH DIST 33	Arizona	AZ	1	95	1	5557000	1078000	2799000	1680000	5371000	3196000	2228000
401410	3.5007E+12	4	13	6200	BUCKEYE UNION H SCH DIST 201	Arizona	AZ	2	95	1	5454000	366000	967000	4121000	5268000	2797000	1562000
401460	3.5002E+12	4	3	0	SIERRA VISTA UNIF SCH DIST 68	Arizona	AZ	3	95	1	31849000	2632000	18137000	11080000	31316000	20476000	13401000
401500	3.5008E+12	4	15	0	BULLHEAD CITY SCH DIST 15	Arizona	AZ	1	95	1	11761000	679000	5124000	5958000	14413000	6818000	4870000
401600	3.5013E+12	4	25	0	CAMP VERDE UNIFIED SCH DIST 28	Arizona	AZ	3	95	1	8297000	563000	3396000	4338000	6334000	3885000	2529000
401650	3.5013E+12	4	25	0	CANON ELEM SCHOOL DIST 50	Arizona	AZ	1	95	1	1461000	85000	858000	518000	1590000	716000	440000
401680	3.5007E+12	4	13	6200	CARTWRIGHT SCH DIST 83	Arizona	AZ	1	95	1	65319000	6136000	42257000	16926000	66705000	42997000	30582000
401710	3.5011E+12	4	21	0	CASA GRANDE SCH DIST 4	Arizona	AZ	1	95	1	22568000	2287000	13027000	7254000	22053000	13056000	8923000
401740	3.5011E+12	4	21	0	CASA GRANDE UNION H S DIST 82	Arizona	AZ	2	95	1	11195000	1257000	4280000	5658000	10568000	6761000	4250000
401760	3.501E+12	4	19	8520	CATALINA FOOTHILLS SCH DIST 16	Arizona	AZ	3	95	1	26588000	262000	8022000	18304000	29347000	11466000	7644000
401810	3.5009E+12	4	17	0	CEDAR UNIF SCH DIST 25	Arizona	AZ	1	95	1	6709000	2980000	3289000	440000	6007000	3319000	2027000
401830	3.5013E+12	4	25	0	CHAMPIE SCH DIST 14	Arizona	AZ	6	95	1	26000	11000	7000	8000	18000	2000	0
401870	3.5007E+12	4	13	6200	CHANDLER UNIFIED SCHOOL DIST 80	Arizona	AZ	3	95	1	68199000	4381000	29769000	34049000	85144000	39573000	26875000
401920	3.50035E+12	4	5	0	CHEVELON BUTTE SCH DIST 5	Arizona	AZ	6	95	1	196000	17000	27000	152000	235000	37000	0
401940	3.5001E+12	4	1	0	CHINLE UNIF SCH DIST 24	Arizona	AZ	3	95	1	32709000	14348000	14949000	3412000	30605000	16854000	10111000
402010	3.5008E+12	4	15	0	CHLORIDE SCH DIST 11	Arizona	AZ	1	95	1	1544000	129000	375000	1040000	1566000	675000	488000
402110	3.5006E+12	4	11	0	CLIFTON SCH DISTRICT 3	Arizona	AZ	3	95	1	2120000	98000	828000	1194000	2126000	1297000	735000
402130	3.5002E+12	4	3	0	COCHISE SCH DIST 26	Arizona	AZ	1	95	1	1146000	7000	2000	1137000	943000	536000	307000
402190	3.5001E+12	4	1	0	CONCHO SCH DIST 6	Arizona	AZ	1	95	1	1637000	89000	567000	981000	1370000	715000	498000
402220	3.5013E+12	4	25	0	CONGRESS SCH DIST 17	Arizona	AZ	6	95	1	801000	6000	456000	339000	876000	18000	0
402250	3.501E+12	4	19	8520	CONTINENTAL SCH DIST 39	Arizona	AZ	1	95	1	1661000	35000	311000	1315000	2448000	790000	500000
402320	3.5011E+12	4	21	0	COOLIDGE SCHOOL DIST 21	Arizona	AZ	3	95	1	13440000	2324000	8280000	2836000	13535000	8280000	5482000
402370	3.5013E+12	4	25	0	COTTONWOOD-OAK CREEK ELEMENTARY	Arizona	AZ	1	95	1	10333000	951000	5290000	4092000	12980000	6122000	4148000
402400	3.5014E+12	4	27	9360	CRANE SCH DIST 13	Arizona	AZ	1	95	1	21666000	3135000	14582000	3949000	20638000	12769000	8684000
402430	3.5007E+12	4	13	6200	CREIGHTON SCH DIST 14	Arizona	AZ	1	95	1	38296000	4639000	17580000	16077000	34059000	19720000	11891000
402460	3.5013E+12	4	25	0	CROWN KING SCH DIST 41	Arizona	AZ	1	95	1	69000	0	7000	62000	80000	53000	47000
402490	3.5002E+12	4	3	0	DOUBLE ADOBE SCH DIST 45	Arizona	AZ	1	95	1	447000	3000	381000	63000	457000	209000	163000
402530	3.5002E+12	4	3	0	DOUGLAS SCH DIST 27	Arizona	AZ	3	95	1	22124000	3672000	14423000	4029000	23278000	14247000	10280000
402600	3.5006E+12	4	11	0	DUNCAN UNIFIED SCH DIST 2	Arizona	AZ	3	95	1	3264000	164000	1649000	1451000	3361000	2033000	1192000
402690	3.5007E+12	4	13	6200	DYSART SCH DIST 89	Arizona	AZ	3	95	1	23208000	3670000	10959000	8579000	22796000	13855000	9132000
402710	3.50069E+12	4	11	0	EAGLE ELEM DIST 45	Arizona	AZ	3	95	1	67000	1000	26000	40000	55000	28000	24000
402740	3.1011E+12	4	21	0	MARY C O'BRIEN SCHOOL	Arizona	AZ	1	95	1	1263000	231000	534000	498000	1155000	693000	428000
402760	3.5002E+12	4	3	0	ELFRIDA SCH DIST 12	Arizona	AZ	1	95	1	949000	90000	729000	130000	954000	602000	421000
402790	3.5011E+12	4	21	0	ELOY SCH DIST 11	Arizona	AZ	1	95	1	6967000	1580000	4481000	906000	6681000	4063000	2748000
402820	3.501E+12	4	19	8520	EMPIRE SCH DIST 37	Arizona	AZ	6	95	1	233000	0	84000	149000	173000	16000	0
402860	3.5003E+12	4	5	0	FLAGSTAFF SCH DIST 1	Arizona	AZ	3	95	1	59849000	5199000	24794000	29856000	57191000	35606000	24427000
402920	3.5011E+12	4	21	0	FLORENCE UNIFIED SCH DIST 1	Arizona	AZ	3	95	1	5526000	517000	3194000	1815000	5183000	3138000	2053000
403010	3.501E+12	4	19	8520	FLOWING WELLS SCHOOL DISTRICT 8	Arizona	AZ	3	95	1	27416000	1748000	14870000	10798000	26680000	16335000	10609000
403030	3.5002E+12	4	3	0	FORREST SCH DIST 81	Arizona	AZ	6	95	1	72000	0	1000	71000	71000	13000	0
403040	3.50079E+12	4	13	6200	FOUNTAIN HILLS SCH DIST 98	Arizona	AZ	3	95	1	10199000	226000	3725000	6248000	10269000	5669000	3416000
403060	3.5007E+12	4	13	6200	FOWLER SCH DIST 45	Arizona	AZ	1	95	1	7560000	710000	3864000	2986000	7132000	3923000	2662000
403080	3.5003E+12	4	5	0	FREDONIA-MOCCASIN BI-CO SCH DIST	Arizona	AZ	3	95	1	2545000	383000	1236000	926000	2181000	1275000	847000
403150	3.1002E+12	4	3	0	FORT HUACHUCA ACCOMM SCH	Arizona	AZ	1	95	1	6103000	3553000	1501000	1049000	7274000	4472000	2901000
403200	3.5005E+12	4	9	0	FT THOMAS SCH DIST 7	Arizona	AZ	3	95	1	4573000	2016000	2414000	143000	4026000	2248000	1427000
403240	3.5014E+12	4	27	9360	GADSDEN SCH DIST 32	Arizona	AZ	1	95	1	9102000	1668000	6300000	1134000	9511000	5292000	3647000
403290	3.5001E+12	4	1	0	GANADO UNIF SCH DIST 20	Arizona	AZ	3	95	1	14292000	5919000	6955000	1418000	15622000	8733000	4966000
403310	3.5007E+12	4	13	6200	GILA BEND UNIFIED SCHOOL DIST 24	Arizona	AZ	3	95	1	4130000	596000	2195000	1339000	3616000	2328000	1522000
403400	3.5007E+12	4	13	6200	GILBERT SCHOOL DISTRICT 41	Arizona	AZ	3	95	1	71929000	1802000	36486000	33641000	81826000	41394000	26596000
403420	3.5007E+12	4	13	6200	GLENDALE SCH DIST 40	Arizona	AZ	1	95	1	52367000	5210000	26261000	20896000	52085000	28354000	20410000
403450	3.5007E+12	4	13	6200	GLENDALE UNION H SCH DIST 205	Arizona	AZ	2	95	1	69934000	2043000	26791000	41100000	77813000	48639000	26710000
403500	3.5004E+12	4	7	0	GLOBE SCH DIST 1	Arizona	AZ	3	95	1	9578000	776000	5894000	2908000	9313000	6091000	3974000
403550	3.5003E+12	4	5	0	GRAND CANYON SCH DIST 4	Arizona	AZ	3	95	1	2855000	497000	826000	1532000	2364000	1317000	905000
403580	3.1006E+12	4	11	0	GREENLEE CO ACCOM SCHOOL	Arizona	AZ	5	95	1	245000	154000	0	91000	267000	202000	136000
403660	3.5008E+12	4	15	0	HACKBERRY SCH DIST 3	Arizona	AZ	1	95	1	560000	42000	56000	462000	398000	283000	184000
403730	3.5004E+12	4	7	0	HAYDEN/WINKELMAN SCH DIST 41	Arizona	AZ	3	95	1	4392000	217000	887000	3288000	5572000	2119000	1226000
403780	3.5007E+12	4	13	6200	HIGLEY SCH DIST 60	Arizona	AZ	1	95	1	1601000	54000	704000	843000	1372000	628000	350000
403820	3.5009E+12	4	17	0	HOLBROOK UNIFIED SCH DIST 3	Arizona	AZ	3	95	1	11306000	2367000	5405000	3534000	11312000	7001000	4502000
403860	3.1007E+12	4	13	6200	HORSE MESA ACCOM SCH DIST 509	Arizona	AZ	3	95	1	8588000	1573000	5446000	1569000	8008000	4898000	3611000
403870	3.5013E+12	4	25	0	HUMBOLDT UNIFIED SCH DIST 22	Arizona	AZ	3	95	1	16633000	990000	8810000	6833000	15757000	9379000	6335000
403900	3.5014E+12	4	27	9360	HYDER SCH DIST 16	Arizona	AZ	1	95	1	1510000	308000	704000	498000	1333000	767000	492000
403950	3.501E+12	4	19	8520	INDIAN OASIS-BABOQUIVARA UNIF SC	Arizona	AZ	3	95	1	9508000	4279000	4244000	985000	15062000	4974000	2976000
403960	3.5007E+12	4	13	6200	ISAAC SCH DIST 5	Arizona	AZ	1	95	1	33241000	5202000	18468000	9571000	33461000	20847000	11935000
403990	3.50115E+12	4	21	0	J O COMBS ELEM SCH DIST 44	Arizona	AZ	1	95	1	1541000	53000	1076000	412000	1472000	629000	343000
404010	3.5009E+12	4	17	0	JOSEPH CITY SCH DIST 2	Arizona	AZ	3	95	1	3224000	117000	4000	3103000	2844000	1588000	1040000
404060	3.5009E+12	4	17	0	KAYENTA UNIFIED SCH DIST 27	Arizona	AZ	3	95	1	20460000	6853000	8562000	5045000	23605000	11103000	7108000
404140	3.5008E+12	4	15	0	KINGMAN SCH DIST 4	Arizona	AZ	1	95	1	20386000	1476000	10775000	8135000	18358000	12242000	8317000
404170	3.5013E+12	4	25	0	KIRKLAND SCH DIST 23	Arizona	AZ	1	95	1	389000	9000	199000	181000	436000	192000	106000
404200	3.5005E+12	4	9	0	KLONDYKE SCH DIST 9	Arizona	AZ	6	95	1	35000	0	30000	5000	41000	12000	0
404230	3.5007E+12	4	13	6200	KYRENE SCH DIST 28	Arizona	AZ	1	95	1	82633000	1464000	34945000	46224000	112192000	43426000	28458000
404280	3.50087E+12	4	15	0	LAKE HAVASU UNIFIED SCHOOL DIST	Arizona	AZ	3	95	1	20919000	1151000	7020000	12748000	21452000	12888000	9079000
404290	3.5007E+12	4	13	6200	LAVEEN SCH DIST 59	Arizona	AZ	1	95	1	9320000	1042000	5659000	2619000	6946000	4451000	3117000
404320	3.5007E+12	4	13	6200	LIBERTY SCH DIST 25	Arizona	AZ	1	95	1	5068000	335000	2853000	1880000	4637000	2897000	1861000
404380	3.5007E+12	4	13	6200	LITCHFIELD SCH DIST 79	Arizona	AZ	1	95	1	8661000	707000	4302000	3652000	7450000	4664000	3009000
404410	3.5008E+12	4	15	0	LITTLEFIELD SCH DIST 9	Arizona	AZ	1	95	1	958000	60000	539000	359000	956000	564000	326000
404440	3.5007E+12	4	13	6200	LITTLETON SCH DIST 65	Arizona	AZ	1	95	1	6746000	1108000	3872000	1766000	9977000	3674000	2364000
404500	3.5007E+12	4	13	6200	MADISON SCH DIST 38	Arizona	AZ	1	95	1	22679000	1145000	5113000	16421000	23574000	12769000	8389000
404530	3.5003E+12	4	5	0	MAINE CONSOL SCHOOL DIST 10	Arizona	AZ	1	95	1	1030000	67000	415000	548000	1101000	482000	279000
404570	3.5011E+12	4	21	0	MAMMOTH/SAN MANUEL UNIFIED DIST	Arizona	AZ	3	95	1	8850000	672000	2363000	5815000	8443000	5183000	3358000
404630	3.501E+12	4	19	8520	MARANA UNIFIED DIST NO 6	Arizona	AZ	3	95	1	44843000	2128000	27628000	15087000	51350000	26502000	17309000
